id,account_id,payment,expected_invoice,plan,date_received
1831,35,251.5,true,Basic,2022-04-30
1832,14,251.5,true,Basic,2022-04-30
1833,30,266.0,true,Basic,2022-04-30
1834,16,251.5,true,Basic,2022-04-30
1835,1,1486.9,true,Business,2022-04-30
1836,2,1803.0,true,Business,2022-04-30
1837,25,295.0,true,Basic,2022-04-30
1838,20,251.5,true,Basic,2022-04-30
1839,17,2348.2,true,Basic,2022-04-30
1840,50,251.5,true,Basic,2022-04-30
1841,31,303.7,true,Basic,2022-04-30
1842,42,695.2,true,Basic,2022-04-30
1843,46,1455.0,true,Business,2022-04-30
1844,22,361.7,true,Basic,2022-04-30
1845,54,295.0,true,Basic,2022-04-30
1846,44,251.5,true,Basic,2022-04-30
1847,45,251.5,true,Basic,2022-04-30
1848,55,251.5,true,Basic,2022-04-30
1849,36,295.0,true,Basic,2022-04-30
1850,53,295.0,true,Basic,2022-04-30
1851,10,251.5,true,Basic,2022-04-30
1852,40,295.0,true,Basic,2022-04-30
1853,37,596.6,true,Basic,2022-04-30
1854,5,480.6,true,Basic,2022-04-30
1855,8,251.5,true,Basic,2022-04-30
1856,52,411.0,true,Basic,2022-04-30
1857,13,251.5,true,Basic,2022-04-30
1858,39,2794.8,true,Business,2022-04-30
1859,29,341.4,true,Basic,2022-04-30
1860,21,280.5,true,Basic,2022-04-30
1861,12,1950.9,true,Business,2022-04-30
1862,41,1446.3,true,Basic,2022-04-30
1863,23,251.5,true,Basic,2022-04-30
1864,33,1455.0,true,Business,2022-04-30
1865,32,251.5,true,Basic,2022-04-30
1866,15,251.5,true,Basic,2022-04-30
1867,26,440.0,true,Basic,2022-04-30
1868,43,295.0,true,Basic,2022-04-30
1869,27,295.0,true,Basic,2022-04-30
1870,538,643.0,true,Basic,2022-05-19
1871,548,564.7,true,Basic,2022-05-19
1872,546,373.3,true,Basic,2022-05-19
1873,543,295.0,true,Basic,2022-05-19
1874,527,295.0,true,Basic,2022-05-20
1875,504,295.0,true,Basic,2022-05-20
1876,531,295.0,true,Basic,2022-05-20
1877,493,532.8,true,Basic,2022-05-21
1878,490,251.5,true,Basic,2022-05-21
1879,463,295.0,true,Basic,2022-05-21
1880,447,425.5,true,Basic,2022-05-22
1881,443,469.0,true,Basic,2022-05-22
1882,441,251.5,true,Basic,2022-05-22
1883,435,440.0,true,Basic,2022-05-22
1884,426,295.0,true,Basic,2022-05-22
1885,420,234.1,true,Basic,2022-05-22
1886,419,483.5,true,Basic,2022-05-22
1887,406,234.1,true,Basic,2022-05-23
1888,400,234.1,true,Basic,2022-05-23
1889,390,295.0,true,Basic,2022-05-23
1890,381,674.9,true,Basic,2022-05-23
1891,387,527.0,true,Basic,2022-05-23
1892,403,295.0,true,Basic,2022-05-23
1893,375,251.5,true,Basic,2022-05-23
1894,376,295.0,true,Basic,2022-05-23
1895,378,234.1,true,Basic,2022-05-23
1896,319,730.0,true,Basic,2022-05-24
1897,339,266.0,true,Basic,2022-05-24
1898,338,251.5,true,Basic,2022-05-24
1899,320,251.5,true,Basic,2022-05-24
1900,318,251.5,true,Basic,2022-05-24
1901,330,712.6,true,Basic,2022-05-24
1902,316,251.5,true,Basic,2022-05-24
1903,315,1455.0,true,Business,2022-05-24
1904,337,295.0,true,Basic,2022-05-24
1905,314,1426.0,true,Premium,2022-05-24
1906,313,1455.0,true,Business,2022-05-24
1907,317,1455.0,true,Business,2022-05-24
1908,331,1455.0,true,Business,2022-05-24
1909,335,1312.9,true,Basic,2022-05-24
1910,350,251.5,true,Basic,2022-05-24
1911,328,295.0,true,Basic,2022-05-24
1912,327,295.0,true,Basic,2022-05-24
1913,326,251.5,true,Basic,2022-05-24
1914,324,309.5,true,Basic,2022-05-24
1915,323,1803.0,true,Business,2022-05-24
1916,321,251.5,true,Basic,2022-05-24
1917,332,1455.0,true,Business,2022-05-24
1918,334,295.0,true,Basic,2022-05-24
1919,322,251.5,true,Basic,2022-05-24
1920,329,251.5,true,Basic,2022-05-24
1921,357,295.0,true,Basic,2022-05-24
1922,272,251.5,true,Basic,2022-05-25
1923,296,251.5,true,Basic,2022-05-25
1924,295,251.5,true,Basic,2022-05-25
1925,294,1388.3,true,Business,2022-05-25
1926,290,295.0,true,Basic,2022-05-25
1927,292,382.0,true,Basic,2022-05-25
1928,271,251.5,true,Basic,2022-05-25
1929,291,396.5,true,Basic,2022-05-25
1930,260,251.5,true,Basic,2022-05-25
1931,293,237.0,true,Basic,2022-05-25
1932,268,251.5,true,Basic,2022-05-25
1933,309,295.0,true,Basic,2022-05-25
1934,297,271.8,true,Basic,2022-05-25
1935,298,663.3,true,Basic,2022-05-25
1936,261,338.5,true,Basic,2022-05-25
1937,299,251.5,true,Basic,2022-05-25
1938,300,1713.1,true,Basic,2022-05-25
1939,282,382.0,true,Basic,2022-05-25
1940,281,315.3,true,Basic,2022-05-25
1941,264,251.5,true,Basic,2022-05-25
1942,308,1626.1,true,Premium,2022-05-25
1943,307,251.5,true,Basic,2022-05-25
1944,289,355.9,true,Basic,2022-05-25
1945,269,266.0,true,Basic,2022-05-25
1946,288,268.9,true,Basic,2022-05-25
1947,287,266.0,true,Basic,2022-05-25
1948,286,251.5,true,Basic,2022-05-25
1949,276,283.4,true,Basic,2022-05-25
1950,263,353.0,true,Basic,2022-05-25
1951,312,251.5,true,Basic,2022-05-25
1952,265,1455.0,true,Business,2022-05-25
1953,274,251.5,true,Basic,2022-05-25
1954,273,251.5,true,Basic,2022-05-25
1955,277,1788.5,true,Business,2022-05-25
1956,262,266.0,true,Basic,2022-05-25
1957,270,251.5,true,Basic,2022-05-25
1958,302,251.5,true,Basic,2022-05-25
1959,266,251.5,true,Basic,2022-05-25
1960,278,3006.5,true,Business,2022-05-25
1961,275,266.0,true,Basic,2022-05-25
1962,279,251.5,true,Basic,2022-05-25
1963,306,295.0,true,Basic,2022-05-25
1964,257,1455.0,true,Business,2022-05-25
1965,258,251.5,true,Basic,2022-05-25
1966,280,251.5,true,Basic,2022-05-25
1967,283,251.5,true,Basic,2022-05-25
1968,284,445.8,true,Basic,2022-05-25
1969,285,9227.0,true,Business,2022-05-25
1970,259,251.5,true,Basic,2022-05-25
1971,267,289.2,true,Basic,2022-05-25
1972,249,251.5,true,Basic,2022-05-26
1973,251,338.5,true,Basic,2022-05-26
1974,248,251.5,true,Basic,2022-05-26
1975,252,425.5,true,Basic,2022-05-26
1976,253,463.2,true,Basic,2022-05-26
1977,250,295.0,true,Basic,2022-05-26
1978,247,251.5,true,Basic,2022-05-26
1979,239,280.5,true,Basic,2022-05-26
1980,244,295.0,true,Basic,2022-05-26
1981,243,1046.1,true,Basic,2022-05-26
1982,242,251.5,true,Basic,2022-05-26
1983,241,341.4,true,Basic,2022-05-26
1984,240,318.2,true,Basic,2022-05-26
1985,238,251.5,true,Basic,2022-05-26
1986,237,251.5,true,Basic,2022-05-26
1987,236,251.5,true,Basic,2022-05-26
1988,235,266.0,true,Basic,2022-05-26
1989,212,251.5,true,Basic,2022-05-26
1990,233,251.5,true,Basic,2022-05-26
1991,209,1455.0,true,Business,2022-05-26
1992,245,266.0,true,Basic,2022-05-26
1993,254,2394.6,true,Basic,2022-05-26
1994,221,251.5,true,Basic,2022-05-26
1995,211,1455.0,true,Business,2022-05-26
1996,229,367.5,true,Basic,2022-05-26
1997,228,251.5,true,Basic,2022-05-26
1998,227,251.5,true,Basic,2022-05-26
1999,226,251.5,true,Basic,2022-05-26
2000,225,251.5,true,Basic,2022-05-26
2001,224,251.5,true,Basic,2022-05-26
2002,223,251.5,true,Basic,2022-05-26
2003,222,280.5,true,Basic,2022-05-26
2004,220,251.5,true,Basic,2022-05-26
2005,219,266.0,true,Basic,2022-05-26
2006,255,251.5,true,Basic,2022-05-26
2007,218,277.6,true,Basic,2022-05-26
2008,216,567.6,true,Basic,2022-05-26
2009,215,266.0,true,Basic,2022-05-26
2010,214,266.0,true,Basic,2022-05-26
2011,210,251.5,true,Basic,2022-05-26
2012,213,1930.6,true,Business,2022-05-26
2013,246,1571.0,true,Business,2022-05-26
2014,208,303.7,true,Basic,2022-05-26
2015,232,1484.0,true,Business,2022-05-26
2016,230,353.0,true,Basic,2022-05-26
2017,234,251.5,true,Basic,2022-05-26
2018,217,266.0,true,Basic,2022-05-26
2019,207,364.6,true,Basic,2022-05-26
2020,231,1455.0,true,Business,2022-05-26
2021,256,1455.0,true,Business,2022-05-26
2022,171,724.2,true,Basic,2022-05-27
2023,187,295.0,true,Basic,2022-05-27
2024,186,353.0,true,Basic,2022-05-27
2025,185,251.5,true,Basic,2022-05-27
2026,193,251.5,true,Basic,2022-05-27
2027,183,251.5,true,Basic,2022-05-27
2028,197,251.5,true,Basic,2022-05-27
2029,198,251.5,true,Basic,2022-05-27
2030,199,251.5,true,Basic,2022-05-27
2031,200,295.0,true,Basic,2022-05-27
2032,201,367.5,true,Basic,2022-05-27
2033,206,280.5,true,Basic,2022-05-27
2034,182,266.0,true,Basic,2022-05-27
2035,184,251.5,true,Basic,2022-05-27
2036,167,1455.0,true,Business,2022-05-27
2037,166,1455.0,true,Business,2022-05-27
2038,165,2035.0,true,Basic,2022-05-27
2039,170,251.5,true,Basic,2022-05-27
2040,188,1455.0,true,Business,2022-05-27
2041,189,251.5,true,Basic,2022-05-27
2042,202,251.5,true,Basic,2022-05-27
2043,191,440.0,true,Basic,2022-05-27
2044,190,251.5,true,Basic,2022-05-27
2045,172,251.5,true,Basic,2022-05-27
2046,173,1455.0,true,Business,2022-05-27
2047,174,677.8,true,Basic,2022-05-27
2048,175,251.5,true,Basic,2022-05-27
2049,177,251.5,true,Basic,2022-05-27
2050,178,251.5,true,Basic,2022-05-27
2051,169,251.5,true,Basic,2022-05-27
2052,168,251.5,true,Basic,2022-05-27
2053,176,251.5,true,Basic,2022-05-27
2054,204,266.0,true,Basic,2022-05-27
2055,196,251.5,true,Basic,2022-05-27
2056,195,3644.5,true,Business,2022-05-27
2057,194,251.5,true,Basic,2022-05-27
2058,203,295.0,true,Basic,2022-05-27
2059,179,251.5,true,Basic,2022-05-27
2060,180,251.5,true,Basic,2022-05-27
2061,192,848.9,true,Basic,2022-05-27
2062,205,251.5,true,Basic,2022-05-27
2063,181,251.5,true,Basic,2022-05-27
2064,134,251.5,true,Basic,2022-05-28
2065,133,251.5,true,Basic,2022-05-28
2066,122,364.6,true,Basic,2022-05-28
2067,127,251.5,true,Basic,2022-05-28
2068,129,251.5,true,Basic,2022-05-28
2069,128,1455.0,true,Business,2022-05-28
2070,126,295.0,true,Basic,2022-05-28
2071,135,295.0,true,Basic,2022-05-28
2072,130,373.3,true,Basic,2022-05-28
2073,136,251.5,true,Basic,2022-05-28
2074,145,266.0,true,Basic,2022-05-28
2075,138,251.5,true,Basic,2022-05-28
2076,139,353.0,true,Basic,2022-05-28
2077,140,1455.0,true,Business,2022-05-28
2078,141,245.7,true,Basic,2022-05-28
2079,142,324.0,true,Basic,2022-05-28
2080,143,251.5,true,Basic,2022-05-28
2081,144,295.0,true,Basic,2022-05-28
2082,125,251.5,true,Basic,2022-05-28
2083,147,251.5,true,Basic,2022-05-28
2084,116,251.5,true,Basic,2022-05-28
2085,137,251.5,true,Basic,2022-05-28
2086,124,3545.9,true,Business,2022-05-28
2087,119,5254.0,true,Business,2022-05-28
2088,146,251.5,true,Basic,2022-05-28
2089,149,251.5,true,Basic,2022-05-28
2090,150,3366.1,true,Business,2022-05-28
2091,151,251.5,true,Basic,2022-05-28
2092,152,280.5,true,Basic,2022-05-28
2093,153,251.5,true,Basic,2022-05-28
2094,154,251.5,true,Basic,2022-05-28
2095,155,251.5,true,Basic,2022-05-28
2096,157,251.5,true,Basic,2022-05-28
2097,117,251.5,true,Basic,2022-05-28
2098,159,292.1,true,Basic,2022-05-28
2099,161,11544.1,true,Business,2022-05-28
2100,162,315.3,true,Basic,2022-05-28
2101,163,251.5,true,Basic,2022-05-28
2102,164,1162.1,true,Basic,2022-05-28
2103,118,1312.9,true,Basic,2022-05-28
2104,120,379.1,true,Basic,2022-05-28
2105,121,469.0,true,Basic,2022-05-28
2106,131,1881.3,true,Business,2022-05-28
2107,158,268.9,true,Basic,2022-05-28
2108,148,251.5,true,Basic,2022-05-28
2109,160,295.0,true,Basic,2022-05-28
2110,123,289.2,true,Basic,2022-05-28
2111,156,251.5,true,Basic,2022-05-28
2112,132,376.2,true,Basic,2022-05-28
2113,115,1692.8,true,Business,2022-05-29
2114,90,703.9,true,Basic,2022-05-29
2115,100,266.0,true,Basic,2022-05-29
2116,84,657.5,true,Basic,2022-05-29
2117,70,1910.3,true,Business,2022-05-29
2118,69,1455.0,true,Business,2022-05-29
2119,68,5314.9,true,Business,2022-05-29
2120,67,251.5,true,Basic,2022-05-29
2121,66,251.5,true,Basic,2022-05-29
2122,65,295.0,true,Basic,2022-05-29
2123,64,251.5,true,Basic,2022-05-29
2124,104,811.2,true,Basic,2022-05-29
2125,96,402.3,true,Basic,2022-05-29
2126,89,251.5,true,Basic,2022-05-29
2127,91,1455.0,true,Business,2022-05-29
2128,113,251.5,true,Basic,2022-05-29
2129,86,614.0,true,Basic,2022-05-29
2130,87,1530.4,true,Business,2022-05-29
2131,77,251.5,true,Basic,2022-05-29
2132,74,251.5,true,Basic,2022-05-29
2133,80,474.8,true,Basic,2022-05-29
2134,71,445.8,true,Basic,2022-05-29
2135,75,251.5,true,Basic,2022-05-29
2136,63,295.0,true,Basic,2022-05-29
2137,92,295.0,true,Basic,2022-05-29
2138,106,251.5,true,Basic,2022-05-29
2139,109,234.1,true,Basic,2022-05-29
2140,97,324.0,true,Basic,2022-05-29
2141,95,384.9,true,Basic,2022-05-29
2142,78,698.1,true,Basic,2022-05-29
2143,98,382.0,true,Basic,2022-05-29
2144,94,251.5,true,Basic,2022-05-29
2145,102,2269.9,true,Business,2022-05-29
2146,93,251.5,true,Basic,2022-05-29
2147,88,2035.0,true,Business,2022-05-29
2148,76,251.5,true,Basic,2022-05-29
2149,73,1803.0,true,Basic,2022-05-29
2150,79,1194.0,true,Basic,2022-05-29
2151,85,251.5,true,Basic,2022-05-29
2152,83,251.5,true,Basic,2022-05-29
2153,101,329.8,true,Basic,2022-05-29
2154,107,295.0,true,Basic,2022-05-29
2155,81,295.0,true,Basic,2022-05-29
2156,108,251.5,true,Basic,2022-05-29
2157,72,471.9,true,Basic,2022-05-29
2158,110,1455.0,true,Business,2022-05-29
2159,111,266.0,true,Basic,2022-05-29
2160,112,251.5,true,Basic,2022-05-29
2161,82,251.5,true,Basic,2022-05-29
2162,114,251.5,true,Basic,2022-05-29
2163,103,396.5,true,Basic,2022-05-29
2164,99,1115.7,true,Basic,2022-05-29
2165,105,353.0,true,Basic,2022-05-29
2166,31,295.0,true,Basic,2022-05-30
2167,32,251.5,true,Basic,2022-05-30
2168,47,251.5,true,Basic,2022-05-30
2169,29,384.9,true,Basic,2022-05-30
2170,41,1507.2,true,Basic,2022-05-30
2171,43,295.0,true,Basic,2022-05-30
2172,34,251.5,true,Basic,2022-05-30
2173,44,251.5,true,Basic,2022-05-30
2174,54,295.0,true,Basic,2022-05-30
2175,46,1455.0,true,Business,2022-05-30
2176,33,1455.0,true,Business,2022-05-30
2177,56,251.5,true,Basic,2022-05-30
2178,53,295.0,true,Basic,2022-05-30
2179,52,411.0,true,Basic,2022-05-30
2180,55,251.5,true,Basic,2022-05-30
2181,51,2490.3,true,Business,2022-05-30
2182,1,1629.0,true,Business,2022-05-30
2183,49,1455.0,true,Business,2022-05-30
2184,45,251.5,true,Basic,2022-05-30
2185,48,251.5,true,Basic,2022-05-30
2186,17,2699.1,true,Basic,2022-05-30
2187,57,251.5,true,Basic,2022-05-30
2188,28,295.0,true,Basic,2022-05-30
2189,50,251.5,true,Basic,2022-05-30
2190,37,677.8,true,Basic,2022-05-30
2191,42,666.2,true,Basic,2022-05-30
2192,39,2844.1,true,Business,2022-05-30
2193,35,280.5,true,Basic,2022-05-30
2194,36,295.0,true,Basic,2022-05-30
2195,61,1455.0,true,Business,2022-05-30
2196,38,1455.0,true,Business,2022-05-30
2197,40,295.0,true,Basic,2022-05-30
2198,59,280.5,true,Basic,2022-05-31
2199,20,251.5,true,Basic,2022-05-31
2200,6,251.5,true,Basic,2022-05-31
2201,60,628.5,true,Basic,2022-05-31
2202,21,306.6,true,Basic,2022-05-31
2203,58,251.5,true,Basic,2022-05-31
2204,27,295.0,true,Basic,2022-05-31
2205,62,251.5,true,Basic,2022-05-31
2206,5,454.5,true,Basic,2022-05-31
2207,10,251.5,true,Basic,2022-05-31
2208,13,251.5,true,Basic,2022-05-31
2209,19,280.5,true,Basic,2022-05-31
2210,26,399.4,true,Basic,2022-05-31
2211,16,251.5,true,Basic,2022-05-31
2212,23,251.5,true,Basic,2022-05-31
2213,25,295.0,true,Basic,2022-05-31
2214,24,295.0,true,Basic,2022-05-31
2215,30,266.0,true,Basic,2022-05-31
2216,15,251.5,true,Basic,2022-05-31
2217,14,251.5,true,Basic,2022-05-31
2218,3,266.0,true,Basic,2022-05-31
2219,12,1982.8,true,Business,2022-05-31
2220,22,329.8,true,Basic,2022-05-31
2221,8,251.5,true,Basic,2022-05-31
2223,18,251.5,true,Basic,2022-05-31
2224,7,1455.0,true,Business,2022-05-31
2225,11,393.6,true,Basic,2022-05-31
2226,2,1797.2,true,Business,2022-05-31
2227,4,295.0,true,Basic,2022-05-31
2228,9,1571.0,true,Business,2022-05-31
2229,548,703.9,true,Basic,2022-06-19
2230,546,408.1,true,Basic,2022-06-19
2231,538,689.4,true,Basic,2022-06-19
2232,543,295.0,true,Basic,2022-06-19
2233,531,295.0,true,Basic,2022-06-20
2234,505,251.5,true,Basic,2022-06-20
2235,527,295.0,true,Basic,2022-06-20
2236,504,295.0,true,Basic,2022-06-20
2237,486,251.5,true,Basic,2022-06-21
2238,463,295.0,true,Basic,2022-06-21
2239,493,657.5,true,Basic,2022-06-21
2240,490,251.5,true,Basic,2022-06-21
2241,442,251.5,true,Basic,2022-06-22
2242,447,483.5,true,Basic,2022-06-22
2243,435,506.7,true,Basic,2022-06-22
2244,419,579.2,true,Basic,2022-06-22
2245,420,234.1,true,Basic,2022-06-22
2246,441,251.5,true,Basic,2022-06-22
2247,443,471.9,true,Basic,2022-06-22
2248,426,295.0,true,Basic,2022-06-22
2249,375,266.0,true,Basic,2022-06-23
2250,408,251.5,true,Basic,2022-06-23
2251,390,295.0,true,Basic,2022-06-23
2252,373,266.0,true,Basic,2022-06-23
2253,381,628.5,true,Basic,2022-06-23
2254,406,234.1,true,Basic,2022-06-23
2255,400,234.1,true,Basic,2022-06-23
2256,404,251.5,true,Basic,2022-06-23
2257,387,576.3,true,Basic,2022-06-23
2258,378,234.1,true,Basic,2022-06-23
2259,376,295.0,true,Basic,2022-06-23
2260,403,295.0,true,Basic,2022-06-23
2261,317,1455.0,false,Business,2022-06-24
2262,357,295.0,true,Basic,2022-06-24
2263,350,367.5,true,Basic,2022-06-24
2264,361,251.5,true,Basic,2022-06-24
2265,313,1455.0,false,Business,2022-06-24
2266,359,251.5,true,Basic,2022-06-24
2267,318,251.5,false,Basic,2022-06-24
2268,328,295.0,false,Basic,2022-06-24
2269,321,251.5,false,Basic,2022-06-24
2270,332,1455.0,false,Business,2022-06-24
2271,322,251.5,false,Basic,2022-06-24
2272,323,1803.0,false,Business,2022-06-24
2273,324,309.5,false,Basic,2022-06-24
2274,326,251.5,false,Basic,2022-06-24
2275,327,295.0,false,Basic,2022-06-24
2276,320,251.5,false,Basic,2022-06-24
2277,330,712.6,false,Basic,2022-06-24
2278,331,1455.0,false,Business,2022-06-24
2279,329,251.5,false,Basic,2022-06-24
2280,335,1312.9,false,Basic,2022-06-24
2281,316,251.5,false,Basic,2022-06-24
2282,337,295.0,false,Basic,2022-06-24
2283,338,251.5,false,Basic,2022-06-24
2284,315,1455.0,false,Business,2022-06-24
2285,339,266.0,false,Basic,2022-06-24
2286,314,1426.0,false,Premium,2022-06-24
2287,334,295.0,false,Basic,2022-06-24
2288,319,730.0,false,Basic,2022-06-24
2289,312,251.5,false,Basic,2022-06-25
2290,302,251.5,false,Basic,2022-06-25
2291,307,251.5,false,Basic,2022-06-25
2292,308,1626.1,false,Premium,2022-06-25
2293,285,9227.0,false,Business,2022-06-25
2294,299,251.5,false,Basic,2022-06-25
2295,297,271.8,false,Basic,2022-06-25
2296,298,663.3,false,Basic,2022-06-25
2297,296,251.5,false,Basic,2022-06-25
2298,267,289.2,false,Basic,2022-06-25
2299,264,251.5,false,Basic,2022-06-25
2300,268,251.5,false,Basic,2022-06-25
2301,269,266.0,false,Basic,2022-06-25
2302,263,353.0,false,Basic,2022-06-25
2303,270,251.5,false,Basic,2022-06-25
2304,262,266.0,false,Basic,2022-06-25
2305,271,251.5,false,Basic,2022-06-25
2306,272,251.5,false,Basic,2022-06-25
2307,273,251.5,false,Basic,2022-06-25
2308,286,251.5,false,Basic,2022-06-25
2309,274,251.5,false,Basic,2022-06-25
2310,310,266.0,true,Basic,2022-06-25
2311,275,266.0,false,Basic,2022-06-25
2312,276,283.4,false,Basic,2022-06-25
2313,306,295.0,true,Basic,2022-06-25
2314,309,295.0,true,Basic,2022-06-25
2315,277,1788.5,false,Business,2022-06-25
2316,278,3006.5,false,Business,2022-06-25
2317,279,251.5,false,Basic,2022-06-25
2318,280,251.5,false,Basic,2022-06-25
2319,281,315.3,false,Basic,2022-06-25
2320,261,338.5,false,Basic,2022-06-25
2321,295,251.5,false,Basic,2022-06-25
2322,265,1455.0,false,Business,2022-06-25
2323,259,251.5,false,Basic,2022-06-25
2324,291,396.5,false,Basic,2022-06-25
2325,288,268.9,false,Basic,2022-06-25
2326,292,382.0,false,Basic,2022-06-25
2327,282,382.0,false,Basic,2022-06-25
2328,300,1713.1,false,Basic,2022-06-25
2329,287,266.0,false,Basic,2022-06-25
2330,290,295.0,false,Basic,2022-06-25
2331,283,251.5,false,Basic,2022-06-25
2332,284,445.8,false,Basic,2022-06-25
2333,260,251.5,false,Basic,2022-06-25
2334,257,1455.0,false,Business,2022-06-25
2335,293,237.0,false,Basic,2022-06-25
2336,294,1388.3,false,Business,2022-06-25
2337,266,251.5,false,Basic,2022-06-25
2338,258,251.5,false,Basic,2022-06-25
2339,289,355.9,false,Basic,2022-06-25
2340,227,251.5,false,Basic,2022-06-26
2341,214,266.0,false,Basic,2022-06-26
2342,212,251.5,false,Basic,2022-06-26
2343,222,280.5,false,Basic,2022-06-26
2344,226,251.5,false,Basic,2022-06-26
2345,231,1455.0,false,Business,2022-06-26
2346,246,1571.0,false,Business,2022-06-26
2347,224,251.5,false,Basic,2022-06-26
2348,223,251.5,false,Basic,2022-06-26
2349,211,1455.0,false,Business,2022-06-26
2350,221,251.5,false,Basic,2022-06-26
2351,213,1930.6,false,Business,2022-06-26
2352,235,266.0,false,Basic,2022-06-26
2353,219,266.0,false,Basic,2022-06-26
2354,218,277.6,false,Basic,2022-06-26
2355,207,364.6,false,Basic,2022-06-26
2356,208,303.7,false,Basic,2022-06-26
2357,209,1455.0,false,Business,2022-06-26
2358,245,266.0,false,Basic,2022-06-26
2359,225,251.5,false,Basic,2022-06-26
2360,216,567.6,false,Basic,2022-06-26
2361,220,251.5,false,Basic,2022-06-26
2362,229,367.5,false,Basic,2022-06-26
2363,248,251.5,false,Basic,2022-06-26
2364,233,251.5,false,Basic,2022-06-26
2365,244,295.0,false,Basic,2022-06-26
2366,249,251.5,false,Basic,2022-06-26
2367,243,1046.1,false,Basic,2022-06-26
2368,250,295.0,false,Basic,2022-06-26
2369,242,251.5,false,Basic,2022-06-26
2370,241,341.4,false,Basic,2022-06-26
2371,251,338.5,false,Basic,2022-06-26
2372,240,318.2,false,Basic,2022-06-26
2373,239,280.5,false,Basic,2022-06-26
2374,238,251.5,false,Basic,2022-06-26
2375,237,251.5,false,Basic,2022-06-26
2376,236,251.5,false,Basic,2022-06-26
2377,252,425.5,false,Basic,2022-06-26
2378,253,463.2,false,Basic,2022-06-26
2379,254,2394.6,false,Basic,2022-06-26
2380,255,251.5,false,Basic,2022-06-26
2381,234,251.5,false,Basic,2022-06-26
2382,215,266.0,false,Basic,2022-06-26
2383,232,1484.0,false,Business,2022-06-26
2384,256,1455.0,false,Business,2022-06-26
2385,247,251.5,false,Basic,2022-06-26
2386,230,353.0,false,Basic,2022-06-26
2387,210,251.5,false,Basic,2022-06-26
2388,228,251.5,false,Basic,2022-06-26
2389,217,266.0,false,Basic,2022-06-26
2390,195,3644.5,false,Business,2022-06-27
2391,184,251.5,false,Basic,2022-06-27
2392,187,295.0,false,Basic,2022-06-27
2393,200,295.0,false,Basic,2022-06-27
2394,199,251.5,false,Basic,2022-06-27
2395,198,251.5,false,Basic,2022-06-27
2396,197,251.5,false,Basic,2022-06-27
2397,196,251.5,false,Basic,2022-06-27
2398,178,251.5,false,Basic,2022-06-27
2399,194,251.5,false,Basic,2022-06-27
2400,193,251.5,false,Basic,2022-06-27
2401,191,440.0,false,Basic,2022-06-27
2402,190,251.5,false,Basic,2022-06-27
2403,189,251.5,false,Basic,2022-06-27
2404,205,251.5,false,Basic,2022-06-27
2405,206,280.5,false,Basic,2022-06-27
2406,167,1455.0,false,Business,2022-06-27
2407,166,1455.0,false,Business,2022-06-27
2408,165,2035.0,false,Basic,2022-06-27
2409,201,367.5,false,Basic,2022-06-27
2410,202,251.5,false,Basic,2022-06-27
2411,192,848.9,false,Basic,2022-06-27
2412,204,266.0,false,Basic,2022-06-27
2413,203,295.0,false,Basic,2022-06-27
2414,183,251.5,false,Basic,2022-06-27
2415,182,266.0,false,Basic,2022-06-27
2416,181,251.5,false,Basic,2022-06-27
2417,180,251.5,false,Basic,2022-06-27
2418,177,251.5,false,Basic,2022-06-27
2419,169,251.5,false,Basic,2022-06-27
2420,175,251.5,false,Basic,2022-06-27
2421,174,677.8,false,Basic,2022-06-27
2422,179,251.5,false,Basic,2022-06-27
2423,171,724.2,false,Basic,2022-06-27
2424,170,251.5,false,Basic,2022-06-27
2425,185,251.5,false,Basic,2022-06-27
2426,168,251.5,false,Basic,2022-06-27
2427,176,251.5,false,Basic,2022-06-27
2428,186,353.0,false,Basic,2022-06-27
2429,173,1455.0,false,Business,2022-06-27
2430,172,251.5,false,Basic,2022-06-27
2431,188,1455.0,false,Business,2022-06-27
2432,162,315.3,false,Basic,2022-06-28
2433,141,245.7,false,Basic,2022-06-28
2434,155,251.5,false,Basic,2022-06-28
2435,156,251.5,false,Basic,2022-06-28
2436,157,251.5,false,Basic,2022-06-28
2437,161,11544.1,false,Business,2022-06-28
2438,159,292.1,false,Basic,2022-06-28
2439,160,295.0,false,Basic,2022-06-28
2440,154,251.5,false,Basic,2022-06-28
2441,158,268.9,false,Basic,2022-06-28
2442,152,280.5,false,Basic,2022-06-28
2443,151,251.5,false,Basic,2022-06-28
2444,149,251.5,false,Basic,2022-06-28
2445,148,251.5,false,Basic,2022-06-28
2446,147,251.5,false,Basic,2022-06-28
2447,146,251.5,false,Basic,2022-06-28
2448,145,266.0,false,Basic,2022-06-28
2449,144,295.0,false,Basic,2022-06-28
2450,143,251.5,false,Basic,2022-06-28
2451,153,251.5,false,Basic,2022-06-28
2452,116,251.5,false,Basic,2022-06-28
2453,163,251.5,false,Basic,2022-06-28
2454,150,3366.1,false,Business,2022-06-28
2455,164,1162.1,false,Basic,2022-06-28
2456,128,1455.0,false,Business,2022-06-28
2457,140,1455.0,false,Business,2022-06-28
2458,142,324.0,false,Basic,2022-06-28
2459,118,1312.9,false,Basic,2022-06-28
2460,138,251.5,false,Basic,2022-06-28
2461,137,251.5,false,Basic,2022-06-28
2462,135,295.0,false,Basic,2022-06-28
2463,134,251.5,false,Basic,2022-06-28
2464,133,251.5,false,Basic,2022-06-28
2465,132,376.2,false,Basic,2022-06-28
